Head,Relation,Tail
ORM-12741,INTERACTS_WITH,Bethanidine
Ipragliflozin,INTERACTS_WITH,Imipramine oxide
Vigabatrin,INTERACTS_WITH,Zolpidem
Morus alba pollen,IN_PRODUCT,Treatment Set TS128872
Oxyfedrine,INTERACTS_WITH,Aliskiren
Vedolizumab,IN_PRODUCT,Entyvio
Acitretin,INTERACTS_WITH,Sarecycline
Estradiol acetate,INTERACTS_WITH,CR002
6-Deoxyerythronolide B,INTERACTS_WITH,Temsirolimus
Fluindione,INTERACTS_WITH,Glycochenodeoxycholic Acid
Ivermectin,INTERACTS_WITH,Lansoprazole
Iohexol,IN_PRODUCT,Omnipaque 300 Liq IV Sar 647mg/ml
Oseltamivir,INTERACTS_WITH,Liothyronine
Tocilizumab,INTERACTS_WITH,Gemcitabine
Evening primrose oil,INTERACTS_WITH,Metamizole
Pyrazinamide,MANUFACTURED_BY,Par Pharmaceutical
Atazanavir,INTERACTS_WITH,Fesoterodine
Betaloc Tab 50 mg,MANUFACTURED_BY,Astra Zeneca
Bisegliptin,INTERACTS_WITH,Grepafloxacin
Aprobarbital,INTERACTS_WITH,Naltrexone
Tafenoquine,IN_PRODUCT,Krintafel
Guanoclor,INTERACTS_WITH,Paliperidone
Primaquine Phosphate,MANUFACTURED_BY,"PD-Rx Pharmaceuticals, Inc."
Nordazepam,INTERACTS_WITH,Trimebutine
Nylidrin,INTERACTS_WITH,Fenoldopam
Benzylpenicilloyl polylysine,INTERACTS_WITH,Nortriptyline
Fluocortin,INTERACTS_WITH,Antithymocyte immunoglobulin (rabbit)
Domperidone,INTERACTS_WITH,Prochlorperazine
Chromic chloride,INTERACTS_WITH,Ceftriaxone
Ozanimod,INTERACTS_WITH,Alefacept
Elotuzumab,INTERACTS_WITH,Tibolone
Fentiazac,INTERACTS_WITH,Clorgiline
Keytruda,HAS_PRICE,10253.0
Clarithromycin,INTERACTS_WITH,Prucalopride
SOMA Croim,MANUFACTURED_BY,"Soma Biotechnology Co., Ltd"
Mupirocin,IN_PRODUCT,Bactroban Nasal Ointment
Degarelix,INTERACTS_WITH,Carbinoxamine
Motavizumab,INTERACTS_WITH,Estrone sulfate
Aminocaproic acid,INTERACTS_WITH,Tranexamic acid
Potassium,INTERACTS_WITH,Pregabalin
Scallop,IN_PRODUCT,Scallop
Magnesium acetate,IN_PRODUCT,Aminosyn
Paclitaxel,INTERACTS_WITH,Mechlorethamine
Difenpiramide,INTERACTS_WITH,Nialamide
Estradiol benzoate,INTERACTS_WITH,Aripiprazole lauroxil
Valspodar,INTERACTS_WITH,Betrixaban
Clofibrate,INTERACTS_WITH,Phenindione
Milrinone,INTERACTS_WITH,Torasemide
Temefos,INTERACTS_WITH,Imipramine
Nettle Pollen,MANUFACTURED_BY,"Allergy Laboratories, Inc."
Mepivacaine,IN_PRODUCT,Carbocaine
Acetohexamide,INTERACTS_WITH,Garenoxacin
Halofuginone,INTERACTS_WITH,Risedronic acid
Ixempra,MANUFACTURED_BY,"R-Pharm US Operating, LLC"
Geranyl Diphosphate,INTERACTS_WITH,Ferric ammonium citrate
Anti-inhibitor coagulant complex,INTERACTS_WITH,Ticagrelor
"1,10-Phenanthroline",INTERACTS_WITH,Desipramine
Agrylin,HAS_PRICE,165.032
MRK-409,INTERACTS_WITH,Trospium
Treatment Set TS345883,MANUFACTURED_BY,"Antigen Laboratories, Inc."
Serotonin,INTERACTS_WITH,Solifenacin
Lisuride,INTERACTS_WITH,Xipamide
Xipamide,INTERACTS_WITH,Oxymetazoline
Pyrazinamide,INTERACTS_WITH,Cefotiam
Doxycycline,INTERACTS_WITH,Pentobarbital
Azelaic acid,INTERACTS_WITH,Valdecoxib
Typhoid Vi polysaccharide vaccine,INTERACTS_WITH,Aldesleukin
Entacapone,INTERACTS_WITH,Chlorpromazine
Diflorasone,INTERACTS_WITH,Rivoglitazone
Phenol,INTERACTS_WITH,Hyaluronidase
Isoplate,MANUFACTURED_BY,B. Braun Medical Inc.
cold symptoms,TREATED_BY,Guaifenesin
Urochloa mutica pollen,INTERACTS_WITH,Bisoprolol
Ritodrine,INTERACTS_WITH,Ramipril
Pegaspargase,INTERACTS_WITH,Peginterferon alfa-2a
Nemolizumab,INTERACTS_WITH,Adecatumumab
184.609,AVAILABLE_AT,Vons Pharmacy
Farletuzumab,INTERACTS_WITH,"Synthetic Conjugated Estrogens, A"
Fenbufen,INTERACTS_WITH,Ritodrine
Estazolam,INTERACTS_WITH,Lorvotuzumab mertansine
Cefpirome,INTERACTS_WITH,Triamterene
Phenindamine,INTERACTS_WITH,Hyaluronidase (human recombinant)
Donepezil,INTERACTS_WITH,Azelastine
Dexbrompheniramine,INTERACTS_WITH,Amphetamine
Lorvotuzumab mertansine,INTERACTS_WITH,(R)-warfarin
Clomethiazole,INTERACTS_WITH,Propantheline
Hyoscyamine,INTERACTS_WITH,Umeclidinium
Sargramostim,INTERACTS_WITH,Vinorelbine
Bornaprine,INTERACTS_WITH,Phenoperidine
Clostridium tetani toxoid antigen (formaldehyde inactivated),INTERACTS_WITH,Mechlorethamine
tongue squamous cell carcinoma,TREATED_BY,Fluorouracil
Methylphenobarbital,INTERACTS_WITH,Doxylamine
Nitric Oxide,INTERACTS_WITH,Ramipril
Dextropropoxyphene,INTERACTS_WITH,Suvorexant
Ladiratuzumab vedotin,INTERACTS_WITH,Iratumumab
Fluprednisolone,INTERACTS_WITH,Carmustine
Salmon calcitonin,INTERACTS_WITH,Cefalotin
"Sodium phosphate, dibasic",IN_PRODUCT,Bss Plus
Risedronic acid,INTERACTS_WITH,Volociximab
116.715,AVAILABLE_AT,CVS Pharmacy
Pivmecillinam,INTERACTS_WITH,Demeclocycline
Nitrate,INTERACTS_WITH,Niludipine
Amifampridine,INTERACTS_WITH,Loperamide
Polyestradiol phosphate,INTERACTS_WITH,Apolizumab
Clometocillin,INTERACTS_WITH,Ethinylestradiol
Meticrane,INTERACTS_WITH,Dehydrocholic acid
Icosapent,INTERACTS_WITH,Atropine
Rapacuronium,INTERACTS_WITH,Demeclocycline
Ormeloxifene,INTERACTS_WITH,Bamet-UD2
Pasireotide,INTERACTS_WITH,Insulin glargine
Geranyl Diphosphate,INTERACTS_WITH,Ferrous fumarate
Gemigliptin,INTERACTS_WITH,Hydroflumethiazide
Lithium cation,INTERACTS_WITH,Quinethazone
Aluminium clofibrate,INTERACTS_WITH,Indinavir
Cimetidine,INTERACTS_WITH,Eliglustat
Tioguanine,INTERACTS_WITH,Peginterferon alfa-2a
"1,10-Phenanthroline",INTERACTS_WITH,Aripiprazole
Picotamide,INTERACTS_WITH,Apixaban
Coumarin,INTERACTS_WITH,Corticotropin
Flumatinib,INTERACTS_WITH,Potassium Iodide
Enalaprilat,INTERACTS_WITH,Eletriptan
Fenyramidol,INTERACTS_WITH,Propiomazine
Condylox,HAS_PRICE,37.2
Talc,INTERACTS_WITH,Technetium Tc-99m ciprofloxacin
0.30% Potassium Chloride In 5% Dextrose,MANUFACTURED_BY,B. Braun Medical Inc.
Etaracizumab,INTERACTS_WITH,Epratuzumab
Atracurium besylate,INTERACTS_WITH,Magnesium glycinate
Rapacuronium,INTERACTS_WITH,Framycetin
Chlorcyclizine,INTERACTS_WITH,Levosimendan
Icrucumab,INTERACTS_WITH,Lumiliximab
Metronidazole,INTERACTS_WITH,Nalidixic acid
Fenoprofen,INTERACTS_WITH,Methotrimeprazine
Rivaroxaban,IN_PRODUCT,Xarelto
Amcinonide,INTERACTS_WITH,"2,4-thiazolidinedione"
Cipro,HAS_PRICE,23.49
Benzphetamine,INTERACTS_WITH,Diltiazem
Blinatumomab,INTERACTS_WITH,Epirubicin
Arbaclofen Placarbil,INTERACTS_WITH,Hydroxyzine
Curcumin sulfate,INTERACTS_WITH,Ambrisentan
Bromazepam,INTERACTS_WITH,Methantheline
Burosumab,INTERACTS_WITH,CT-011
Clomipramine,INTERACTS_WITH,Riociguat
tonic–clonic seizure,TREATED_BY,Levetiracetam
Chlorphentermine,INTERACTS_WITH,Macitentan
Thiotepa,INTERACTS_WITH,Epirubicin
Ganciclovir,INTERACTS_WITH,Oxalic Acid
Cat dander extract,IN_PRODUCT,Standardized Cat Hair Allergenic Extract
Fulranumab,INTERACTS_WITH,Zeranol
Baloxavir marboxil,INTERACTS_WITH,Varicella Zoster Vaccine (Live/attenuated)
Perindoprilat,INTERACTS_WITH,Trazodone
Levofloxacin,INTERACTS_WITH,Sodium ferric gluconate complex
Propyphenazone,INTERACTS_WITH,Bambuterol
Sodium feredetate,IN_PRODUCT,Cavan-EC SOD DHA
Ditiocarb,INTERACTS_WITH,Sildenafil
Evotaz,MANUFACTURED_BY,"E.R. Squibb & Sons, L.L.C."
Acticin,HAS_PRICE,33.61
Visilizumab,INTERACTS_WITH,Bevacizumab
Tralokinumab,INTERACTS_WITH,Cetuximab
Phenacetin,INTERACTS_WITH,Vemurafenib
Fucidin Ointment 2%,MANUFACTURED_BY,Leo Pharma
Ethosuximide,MANUFACTURED_BY,"Zydus Pharmaceuticals Usa, Inc."
Methylpentynol,INTERACTS_WITH,Sodium oxybate
heartburn,TREATED_BY,Omeprazole
Fenquizone,INTERACTS_WITH,Deacetylbisacodyl
Ketanserin,INTERACTS_WITH,Obeticholic acid
Vfend,HAS_PRICE,101.485
Phenethylamine,INTERACTS_WITH,Cycrimine
15.3,AVAILABLE_AT,GeniusRx
Besilesomab,INTERACTS_WITH,Gemtuzumab ozogamicin
Norgestrienone,INTERACTS_WITH,Methylprednisolone aceponate
DPDPE,INTERACTS_WITH,Diphenoxylate
Ustekinumab,INTERACTS_WITH,Esterified estrogens
Methylprednisolone hemisuccinate,INTERACTS_WITH,Fenoterol
1245.86,AVAILABLE_AT,Albertsons (Sav-on)
Bisegliptin,INTERACTS_WITH,Chlorothiazide
Aminophenazone,INTERACTS_WITH,Solabegron
Intelence,HAS_PRICE,1444.4
Phleum pratense pollen,INTERACTS_WITH,Penbutolol
Aspartame,INTERACTS_WITH,Captopril
Pazufloxacin,INTERACTS_WITH,Glibornuride
Halazepam,INTERACTS_WITH,Zolpidem
Obiltoxaximab,INTERACTS_WITH,Ramucirumab
34.72,AVAILABLE_AT,Rite Aid
Melitracen,INTERACTS_WITH,Lisinopril
Tobramycin,IN_PRODUCT,Nebcin Inj 40mg/ml
Tenitramine,INTERACTS_WITH,Efonidipine
Niclosamide,INTERACTS_WITH,Fluoxetine
Phosphocreatine,INTERACTS_WITH,Sulfasalazine
Olaparib,INTERACTS_WITH,Peginterferon alfa-2b
Oxybutynin,INTERACTS_WITH,Dihydromorphine
Tyramine,INTERACTS_WITH,Nadolol
38.8029,AVAILABLE_AT,Rite Aid
Pagoclone,INTERACTS_WITH,Methadone
Prussian blue,INTERACTS_WITH,Enrofloxacin
Zimelidine,INTERACTS_WITH,"R,S-Warfarin alcohol"
Dabigatran,INTERACTS_WITH,Oxaprozin
Besilesomab,INTERACTS_WITH,IGN311
Seratrodast,INTERACTS_WITH,Rosiglitazone
Dulaglutide,INTERACTS_WITH,Technetium Tc-99m ciprofloxacin
Bentazepam,INTERACTS_WITH,Clozapine
Fesoterodine,INTERACTS_WITH,Alfentanil
Penicillamine,INTERACTS_WITH,Imatinib
Gadoteric acid,INTERACTS_WITH,Olsalazine
Etofibrate,INTERACTS_WITH,Niacin
Sulfinpyrazone,INTERACTS_WITH,Ancrod
Duloxetine,INTERACTS_WITH,Levobupivacaine
Advanced Antiseptic,MANUFACTURED_BY,"Demoulas Supermarkets, Inc."
Azapropazone,INTERACTS_WITH,Nortriptyline
Tylvalosin,INTERACTS_WITH,7-Deazaguanine
Ambenonium,INTERACTS_WITH,Metharbital
Cinolazepam,INTERACTS_WITH,Duloxetine
Dextropropoxyphene,INTERACTS_WITH,Mirtazapine
Hexalen,HAS_PRICE,341.742
Haldol,HAS_PRICE,9.49
Cisplatin,INTERACTS_WITH,Etanercept
Racepinephrine,INTERACTS_WITH,Aliskiren
Butalbital,IN_PRODUCT,Butalbital and Acetaminophen
Boldenone,INTERACTS_WITH,Acenocoumarol
Gimatecan,INTERACTS_WITH,Apalutamide
Iopromide,INTERACTS_WITH,Phenylbutazone
Somatotropin,IN_PRODUCT,Genotropin
Mangafodipir,INTERACTS_WITH,Meloxicam
Ivermectin,INTERACTS_WITH,Ethyl biscoumacetate
Livalo,HAS_PRICE,300.83
ulcerative colitis,TREATED_BY,Balsalazide
Nicergoline,INTERACTS_WITH,Trandolapril
leishmaniasis,TREATED_BY,Ketoconazole
Secale cereale pollen,INTERACTS_WITH,Moexipril
Imipramine oxide,INTERACTS_WITH,Irbesartan
Sulfamethazine,INTERACTS_WITH,Tofogliflozin
Torasemide,INTERACTS_WITH,Tyramine
Posizolid,INTERACTS_WITH,Fluvastatin
Pidotimod,INTERACTS_WITH,Sulindac
Demeclocycline,INTERACTS_WITH,Cholestyramine
Utomilumab,INTERACTS_WITH,Alemtuzumab
Gevokizumab,INTERACTS_WITH,Muromonab
Camazepam,INTERACTS_WITH,Benzatropine
Amitraz,INTERACTS_WITH,Epoprostenol
Docusate,INTERACTS_WITH,Orphenadrine
2004.79,AVAILABLE_AT,Walmart Neighborhood Market
Azilect,HAS_PRICE,97.99
Hydrocortisone butyrate,INTERACTS_WITH,Glimepiride
Orlistat,INTERACTS_WITH,Ezogabine
Pheniprazine,INTERACTS_WITH,Doxylamine
Nintedanib,IN_PRODUCT,Vargatef
Tigecycline,INTERACTS_WITH,"Zinc sulfate, unspecified form"
Tafenoquine,INTERACTS_WITH,Abiraterone
Bisoprolol,INTERACTS_WITH,Oxaprotiline
261.754,AVAILABLE_AT,Walgreens
Pramipexole,INTERACTS_WITH,Metaxalone
Vandetanib,INTERACTS_WITH,Simendan
Captodiame,INTERACTS_WITH,Mirtazapine
cerebral artery occlusion,TREATED_BY,Eptifibatide
Amantadine,INTERACTS_WITH,Cisatracurium
Allergy Eye,MANUFACTURED_BY,H.E.B.
Palbociclib,INTERACTS_WITH,Streptozocin
Biperiden,INTERACTS_WITH,Umeclidinium
Levonorgestrel,INTERACTS_WITH,Prednisone
Gemfibrozil,INTERACTS_WITH,Glycochenodeoxycholic Acid
Vasotec,HAS_PRICE,64.96
Edex,HAS_PRICE,180.519
Amisulpride,INTERACTS_WITH,Thiazinam
Desomorphine,INTERACTS_WITH,Desmopressin
Vecuronium,INTERACTS_WITH,Fluvoxamine
Esmirtazapine,INTERACTS_WITH,Bisoprolol
Figitumumab,INTERACTS_WITH,XTL-001
Intrarosa,MANUFACTURED_BY,Endoceutics Inc
Hycamtin,HAS_PRICE,120.849
Lidocaine,IN_PRODUCT,1st RELIEF TOPICAL
Albaconazole,INTERACTS_WITH,Olanzapine
Lixisenatide,INTERACTS_WITH,(S)-Warfarin
Naftifine,IN_PRODUCT,Naftin Gel Topical Antifungals
Interferon gamma-1b,INTERACTS_WITH,Fluticasone propionate
Clopidogrel Sandoz,HAS_PRICE,8.4974
Evinacumab,INTERACTS_WITH,Daclizumab
Lucinactant,INTERACTS_WITH,Sufentanil
Sugar Beet Pollen,MANUFACTURED_BY,"Greer Laboratories, Inc."
Polatuzumab vedotin,INTERACTS_WITH,Estrone
Clenoliximab,INTERACTS_WITH,AMG 108
Trimethobenzamide,INTERACTS_WITH,Buclizine
Karbinal,HAS_PRICE,157.578
Fludeoxyglucose (18F),INTERACTS_WITH,Nimesulide
Metacycline,INTERACTS_WITH,Calcium Phosphate
Magnesium salicylate,INTERACTS_WITH,Isoetharine
Alfacalcidol,INTERACTS_WITH,Calcium carbonate
Amsacrine,INTERACTS_WITH,Alemtuzumab
Colchicine,INTERACTS_WITH,Belimumab
Dibucaine,MANUFACTURED_BY,CVS Health
Fenoprofen,INTERACTS_WITH,Amlodipine
Levobupivacaine,INTERACTS_WITH,Fimasartan
Dactinomycin,INTERACTS_WITH,Mometasone
Spermine,INTERACTS_WITH,Cimetidine
Flumethasone,INTERACTS_WITH,Bisegliptin
21.3099,AVAILABLE_AT,Walmart
Prochymal,MANUFACTURED_BY,Mesoblast International Sàrl
periodontitis,TREATED_BY,Minocycline
Trimebutine,INTERACTS_WITH,Normethadone
Amlodipine,INTERACTS_WITH,Pentoxifylline
Probenecid,INTERACTS_WITH,Nalidixic acid
Tomaralimab,INTERACTS_WITH,Esterified estrogens
Ramelteon,INTERACTS_WITH,Cyproheptadine
Allergenic Extract - Standardized Grass Pollen - Kentucky Blue/june,MANUFACTURED_BY,Greer Laboratories
Glasdegib,INTERACTS_WITH,Dimenhydrinate
Oxaliplatin,INTERACTS_WITH,Teniposide
Fenretinide,INTERACTS_WITH,Vitamin A
Cocaine,INTERACTS_WITH,GW842166
Difluocortolone,INTERACTS_WITH,NN344
Sacituzumab govitecan,INTERACTS_WITH,Digoxin Immune Fab (Ovine)
Demeclocycline,IN_PRODUCT,Declomycin - Tab 300mg
Bococizumab,INTERACTS_WITH,Caplacizumab
Vedolizumab,INTERACTS_WITH,Bleomycin
Vemurafenib,INTERACTS_WITH,Moxifloxacin
Omalizumab,INTERACTS_WITH,TNX-901
Cyclopentamine,INTERACTS_WITH,Sulfaquinoxaline
Enfortumab vedotin,INTERACTS_WITH,Niguldipine
Antazoline,INTERACTS_WITH,Valproic acid
Ticarcillin,INTERACTS_WITH,Octylphenoxy polyethoxyethanol
Brincidofovir,INTERACTS_WITH,Colistimethate
Saracatinib,INTERACTS_WITH,Midazolam
Trolamine salicylate,INTERACTS_WITH,Insulin lispro
Testolactone,INTERACTS_WITH,Ketorolac
AICA ribonucleotide,INTERACTS_WITH,Oxolinic acid
Molindone,INTERACTS_WITH,Entacapone
Vernakalant,INTERACTS_WITH,Ethacizine
Montelukast,INTERACTS_WITH,Stavudine
Magnesium sulfate,INTERACTS_WITH,Botulinum toxin type A
Mixed Vespid Venom,MANUFACTURED_BY,ALK-Abello A S
Pramocaine,IN_PRODUCT,Analpram Advanced
Factor IX Complex (Human),INTERACTS_WITH,Ticagrelor
Capsaicin,IN_PRODUCT,Alegenix Biofrequency Chip
Azathioprine,INTERACTS_WITH,Trilostane
Opicapone,INTERACTS_WITH,2-Hydroxyestradiol
Esatenolol,INTERACTS_WITH,Rituximab
Tenofovir,INTERACTS_WITH,Mefenamic acid
"Influenza A virus A/Singapore/GP1908/2015 IVR-180 (H1N1) antigen (MDCK cell derived, propiolactone inactivated)",IN_PRODUCT,Flucelvax Quadrivalent (prefilled Syringe)
Tibolone,INTERACTS_WITH,Argatroban
Progesterone,INTERACTS_WITH,Hydrocortisone acetate
Valaciclovir,INTERACTS_WITH,Salmon calcitonin
Avelumab,INTERACTS_WITH,Tibolone
Bleph-10,HAS_PRICE,137.402
Penthienate,INTERACTS_WITH,Dextropropoxyphene
Ginseng,IN_PRODUCT,Ginsana Cap 100mg
Tinzaparin,INTERACTS_WITH,Hexestrol
9-Methylguanine,INTERACTS_WITH,Thiabendazole
Silibinin,INTERACTS_WITH,Fexofenadine
Delavirdine,INTERACTS_WITH,Palbociclib
Rilotumumab,INTERACTS_WITH,Antithymocyte immunoglobulin (rabbit)
Benzylpenicilloyl polylysine,INTERACTS_WITH,Mepyramine
Mycophenolic acid,INTERACTS_WITH,Methimazole
28 Remedy Balancing Toner,MANUFACTURED_BY,NoTS Co Ltd
26.4,AVAILABLE_AT,Walmart
Fish oil,INTERACTS_WITH,Niguldipine
Interferon gamma-1b,INTERACTS_WITH,Penicillamine
Cosmegen,MANUFACTURED_BY,Lundbeck Inc.
Aloglutamol,INTERACTS_WITH,Captopril
Orphenadrine,INTERACTS_WITH,Baclofen
Carmustine,INTERACTS_WITH,Methylprednisolone
Azacitidine,INTERACTS_WITH,Fludrocortisone
Xenical,MANUFACTURED_BY,Roche Pharmaceuticals
Diamorphine,INTERACTS_WITH,DPDPE
Vinyl ether,INTERACTS_WITH,Buclizine
Chloramphenicol,INTERACTS_WITH,Arsenic trioxide
Somatostatin,INTERACTS_WITH,Gilteritinib
Potassium acetate,INTERACTS_WITH,Temocapril
Topiramate,IN_PRODUCT,Abbott-topiramate
Plantago ovata seed,INTERACTS_WITH,Dicyclomine
Captopril,INTERACTS_WITH,Dobutamine
Dalfampridine,INTERACTS_WITH,Colistimethate
Cholesterol,INTERACTS_WITH,Darolutamide
Mirtazapine,INTERACTS_WITH,Fenoldopam
Cortisone,INTERACTS_WITH,Arformoterol
Zinc,INTERACTS_WITH,Buclizine
post-traumatic stress disorder,TREATED_BY,Duloxetine
pulmonary hypertension,TREATED_BY,Selexipag
Gestonorone,INTERACTS_WITH,Dextran
Blinatumomab,INTERACTS_WITH,Mometasone
Tubocurarine,IN_PRODUCT,Tubocurarine Chloride Inj 3mg/ml
Dyclonine,INTERACTS_WITH,Metixene
Bismuth subgallate,INTERACTS_WITH,Cefmenoxime
SLV319,INTERACTS_WITH,Trospium
Zofenopril,INTERACTS_WITH,Methylergometrine
Corgard,HAS_PRICE,19.98
Estazolam,INTERACTS_WITH,Indalpine
Clostebol,INTERACTS_WITH,Methylprednisolone hemisuccinate
Catapres-TTS-2,HAS_PRICE,143.69
3 en 1 Cleanser. Deep Cleansing,MANUFACTURED_BY,"Casmara Cosmetics, Sa"
Metocurine iodide,INTERACTS_WITH,Pramipexole
Dronabinol,INTERACTS_WITH,Amphetamine
Mercaptopurine,INTERACTS_WITH,Linezolid
Mofebutazone,INTERACTS_WITH,Diethylpropion
Butriptyline,INTERACTS_WITH,Vincamine
Fludarabine,INTERACTS_WITH,Cisplatin
Vinblastine,INTERACTS_WITH,Glatiramer
12.2157,AVAILABLE_AT,Walmart Neighborhood Market
Apalutamide,INTERACTS_WITH,Guanfacine
Repinotan,INTERACTS_WITH,Etoricoxib
Octylphenoxy polyethoxyethanol,INTERACTS_WITH,Procaine benzylpenicillin
Sulfaguanidine,INTERACTS_WITH,Miglitol
Caroxazone,INTERACTS_WITH,Ibuproxam
Minocycline,INTERACTS_WITH,Fluoxetine
Ipidacrine,INTERACTS_WITH,Methadone
Methotrexate,INTERACTS_WITH,Alemtuzumab
Abetimus,INTERACTS_WITH,Mycophenolate mofetil
Doxapram,INTERACTS_WITH,Hydrochlorothiazide
14.17,AVAILABLE_AT,Pavilions Pharmacy
Palmidrol,INTERACTS_WITH,Emetonium iodide
Cycrimine,INTERACTS_WITH,Benzatropine
Celecoxib,INTERACTS_WITH,Isoprenaline
Glecaprevir,INTERACTS_WITH,Glasdegib
Carbamoylcholine,INTERACTS_WITH,Mechlorethamine
Vapreotide,INTERACTS_WITH,Phenprocoumon
Selpercatinib,INTERACTS_WITH,Captopril
Palonosetron,INTERACTS_WITH,Droperidol
Insulin human,INTERACTS_WITH,Nelfinavir
symptomatic orthostatic hypotension,TREATED_BY,Midodrine
Remogliflozin etabonate,INTERACTS_WITH,Imipramine oxide
Temsirolimus,INTERACTS_WITH,Daclizumab
Hiprex,HAS_PRICE,36.64
Azapropazone,INTERACTS_WITH,Phenylpropanolamine
Zinc,INTERACTS_WITH,Mivacurium
Cephalothin Group,INTERACTS_WITH,Mannitol
Oxycodone,INTERACTS_WITH,Phenoperidine
"2,4-thiazolidinedione",INTERACTS_WITH,Dibenzepin
Polycarbophil,INTERACTS_WITH,Nortriptyline
Nicomorphine,INTERACTS_WITH,Alphaprodine
Modafinil,INTERACTS_WITH,Vinflunine
Quelicin,MANUFACTURED_BY,Remedy Repack
Magaldrate,INTERACTS_WITH,Dolutegravir
Esculin,INTERACTS_WITH,Carbutamide
44.1922,AVAILABLE_AT,Rite Aid
Phenserine,INTERACTS_WITH,Primidone
Bamet-UD2,INTERACTS_WITH,Desmoteplase
Landiolol,INTERACTS_WITH,Nifedipine
Drospirenone,INTERACTS_WITH,Sulindac
Tetrahydrofolic acid,INTERACTS_WITH,Glucarpidase
Cinepazide,INTERACTS_WITH,Patent Blue
Clarithromycin,INTERACTS_WITH,Quetiapine
Levemir,MANUFACTURED_BY,"Physicians Total Care, Inc."
Trastuzumab,INTERACTS_WITH,Tibolone
Ouabain,INTERACTS_WITH,Tacalcitol
Magnesium trisilicate,INTERACTS_WITH,Delavirdine
Pipotiazine,INTERACTS_WITH,Dronabinol
415.196,AVAILABLE_AT,Albertsons (Sav-on)
Salicylic acid,INTERACTS_WITH,Cariprazine
Peginesatide,INTERACTS_WITH,Megestrol acetate
Farnesyl thiopyrophosphate,INTERACTS_WITH,Clomipramine
Cyclandelate,INTERACTS_WITH,Cinnarizine
Iferanserin,INTERACTS_WITH,Buprenorphine
Girentuximab,INTERACTS_WITH,Estradiol acetate
Natural Care,MANUFACTURED_BY,"K&J.C Co., Ltd"
Calcium silicate,INTERACTS_WITH,Triflupromazine
Lemborexant,INTERACTS_WITH,Cycrimine
9.8,AVAILABLE_AT,HealthWarehouse
Reboxetine,INTERACTS_WITH,Nabilone
panic disorder,TREATED_BY,Temazepam
73.1715,AVAILABLE_AT,Rite Aid
7.3048,AVAILABLE_AT,Vons Pharmacy
1805.97,AVAILABLE_AT,Pavilions Pharmacy
Thiosalicylic acid,INTERACTS_WITH,Fibrinolysin
Trestolone,INTERACTS_WITH,Carbamazepine
Procarbazine,INTERACTS_WITH,Sorafenib
Nimesulide,INTERACTS_WITH,Doxapram
Daclizumab,INTERACTS_WITH,Bortezomib
Tremelimumab,INTERACTS_WITH,Tibolone
Acepromazine,INTERACTS_WITH,Quinaprilat
Zoledronic acid,INTERACTS_WITH,Sulfasalazine
Hydrotalcite,INTERACTS_WITH,Garenoxacin
Pentaerithrityl,INTERACTS_WITH,Benzquinamide
Methotrimeprazine,INTERACTS_WITH,Enalaprilat
Naringenin,INTERACTS_WITH,Ritonavir
Ecopipam,INTERACTS_WITH,Rufinamide
Ziprasidone,INTERACTS_WITH,Salicylic acid
Diphenhydramine,IN_PRODUCT,"7 Select Night Time severe cold, cough and flu"
Imipramine,INTERACTS_WITH,Irbesartan
Atenolol and Chlorthalidone,MANUFACTURED_BY,"Aphena Pharma Solutions Tennessee, Inc."
Oxyphencyclimine,INTERACTS_WITH,Opium
Vandetanib,INTERACTS_WITH,Mesoridazine
Dihexyverine,INTERACTS_WITH,Dezocine
103.766,AVAILABLE_AT,Target (CVS)
Fluticasone propionate,INTERACTS_WITH,Castanospermine
Glisoxepide,INTERACTS_WITH,Rosoxacin
Dihydrocodeine,INTERACTS_WITH,Meperidine
Rupatadine,INTERACTS_WITH,Moxifloxacin
1105.75,AVAILABLE_AT,Ralphs
Dihydroetorphine,INTERACTS_WITH,Meptazinol
facial dermatosis,TREATED_BY,Hydrocortisone
Mephentermine,INTERACTS_WITH,Bendroflumethiazide
Melatonin,INTERACTS_WITH,Darodipine
Glisoxepide,INTERACTS_WITH,Chlorothiazide
Nafcillin,INTERACTS_WITH,Trimebutine
Sufentanil,IN_PRODUCT,Sufentanil Citrate Injection USP
Phenoxybenzamine,IN_PRODUCT,Phenoxybenzamine Hydrochloride
Deoxyepinephrine,INTERACTS_WITH,Perindopril
Chlormezanone,INTERACTS_WITH,Droperidol
Amphetamine,INTERACTS_WITH,Ractopamine
Andexanet alfa,INTERACTS_WITH,Tocopherylquinone
status epilepticus,TREATED_BY,Diazepam
Quingestanol acetate,INTERACTS_WITH,Fluindione
Loxoprofen,INTERACTS_WITH,Procaterol
Chromic chloride,INTERACTS_WITH,Tenofovir disoproxil
1765.69,AVAILABLE_AT,Walmart Neighborhood Market
Altavera,MANUFACTURED_BY,Sandoz Inc
Vernakalant,INTERACTS_WITH,Bepridil
Dorzolamide,INTERACTS_WITH,Dexpropranolol
Ceforanide,INTERACTS_WITH,Hydrochlorothiazide
Glipizide,MANUFACTURED_BY,H.J. Harkins Company
Phenyltoloxamine,IN_PRODUCT,Sinutab Sa Tab
Halofantrine,INTERACTS_WITH,Magnesium hydroxide
Chondroitin sulfate,INTERACTS_WITH,Oxyphenbutazone
Isoconazole,INTERACTS_WITH,Nilvadipine
